Branch,Component,Gender,hip_height,neck_height,chest_circumference,chest_height,foot_length,functional_leg_length,hand_length,shoulder_circumference,sitting_height,span,waist_circumference,waist_depth,weight_kg,height_m
Combat Arms,Army National Guard,Male,1417,1497,1067,1246,273,1135,180,1157,893,1886,991,249,85.1,1.741
Combat Arms,Army National Guard,Male,1438,1522,1008,1262,277,1110,195,1120,885,1822,943,233,78.1,1.76
Combat Arms,Army National Guard,Male,1443,1515,1199,1281,273,1144,187,1237,928,1788,1110,300,99.4,1.746
Combat Arms,Army National Guard,Male,1434,1505,1129,1271,280,1139,200,1220,920,1848,998,242,93.2,1.739
Combat Arms,Army National Guard,Male,1433,1526,1250,1279,260,1121,183,1308,920,1857,1066,282,102.8,1.76
Combat Arms,Army National Guard,Male,1454,1527,1072,1276,278,1132,196,1171,937,1822,990,253,82.2,1.75
Combat Arms,Army National Guard,Male,1415,1497,1122,1253,262,1098,200,1200,937,1852,1018,275,93.2,1.742
Combat Arms,Army National Guard,Male,1535,1585,1269,1362,286,1191,201,1345,926,1954,1150,305,126,1.803
Combat Arms,Army National Guard,Male,1449,1526,1020,1265,280,1148,197,1160,896,1809,965,241,77.9,1.766
Combat Service Support,Army National Guard,Male,1510,1576,1067,1350,288,1137,200,1130,960,1899,1002,263,90.1,1.83
Combat Arms,Army National Guard,Male,1452,1517,1248,1267,268,1197,189,1265,901,1773,1238,324,115.7,1.748
Combat Arms,Army National Guard,Male,1472,1528,1130,1286,272,1142,194,1207,916,1827,1042,271,92.5,1.762
Combat Arms,Army National Guard,Male,1391,1472,1076,1244,258,1058,194,1155,925,1776,889,211,82.8,1.714
Combat Service Support,Army National Guard,Male,1389,1477,1035,1214,270,1077,195,1126,923,1769,961,246,79.8,1.716
Combat Arms,Army National Guard,Male,1371,1457,1213,1226,263,1157,190,1270,883,1775,1235,336,109.2,1.677
Combat Arms,Army National Guard,Male,1390,1484,1178,1235,259,1149,197,1241,900,1780,1101,296,100.1,1.714
Combat Arms,Army National Guard,Male,1525,1592,1096,1355,284,1187,210,1191,942,1906,970,247,87.3,1.82
Combat Arms,Army National Guard,Male,1454,1524,1122,1279,259,1138,189,1183,927,1867,1007,257,89.4,1.753
Combat Arms,Army National Guard,Male,1474,1544,1162,1294,264,1136,200,1270,958,1896,1102,293,105.2,1.784
Combat Arms,Army National Guard,Male,1418,1501,1006,1262,263,1101,190,1164,971,1748,924,219,84.7,1.758
Combat Arms,Army National Guard,Male,1357,1441,1051,1201,253,1091,177,1179,864,1796,957,234,74.4,1.659
Combat Service Support,Army National Guard,Male,1483,1561,1003,1339,281,1179,195,1162,915,1864,880,219,82,1.793
Combat Arms,Army National Guard,Male,1433,1508,1202,1252,286,1122,200,1260,949,1819,1024,263,111.9,1.727
Combat Arms,Army National Guard,Male,1488,1547,1285,1321,270,1196,187,1366,921,1823,1254,340,128.7,1.777
Combat Arms,Army National Guard,Male,1548,1630,1166,1360,281,1219,198,1242,1000,1959,1108,298,105,1.885
Combat Arms,Army National Guard,Male,1396,1492,957,1240,263,1129,179,1131,901,1739,839,197,69.4,1.716
Combat Service Support,Army National Guard,Male,1300,1376,957,1150,254,1014,185,1111,901,1630,862,209,66.2,1.634
Combat Service Support,Army National Guard,Male,1475,1522,1374,1323,280,1170,200,1366,939,1836,1282,336,130.7,1.763
Combat Arms,Army National Guard,Male,1467,1552,1117,1316,280,1154,194,1230,932,1826,1035,262,95.3,1.775
Combat Arms,Army National Guard,Male,1480,1558,917,1322,277,1088,191,1097,1001,1769,787,196,78.1,1.823
Combat Arms,Army National Guard,Male,1497,1580,1066,1322,277,1144,198,1220,934,1929,938,232,86.8,1.816
Combat Arms,Army National Guard,Male,1553,1635,979,1392,281,1204,204,1189,993,1892,933,240,92.3,1.886
Combat Arms,Army National Guard,Male,1402,1485,1064,1240,250,1098,179,1155,903,1756,986,233,85,1.7
Combat Arms,Army National Guard,Male,1451,1537,1031,1305,270,1187,190,1116,898,1828,946,241,83.5,1.759
Combat Arms,Army National Guard,Male,1411,1480,919,1253,257,1077,182,1061,903,1669,748,187,64.6,1.72
Combat Arms,Army National Guard,Male,1406,1477,1098,1249,262,1083,187,1196,917,1728,934,233,85.8,1.716
Combat Arms,Army National Guard,Male,1417,1498,1000,1266,282,1115,208,1146,916,1899,802,207,74.2,1.741
Combat Arms,Army National Guard,Male,1425,1501,1112,1286,265,1123,196,1208,913,1809,968,243,88.7,1.73
Combat Arms,Army National Guard,Male,1486,1551,1124,1321,267,1188,194,1193,920,1786,1144,312,105.7,1.773
Combat Arms,Army National Guard,Male,1352,1441,965,1196,252,1050,184,1141,905,1700,883,228,73.6,1.665
Combat Arms,Army National Guard,Male,1414,1490,997,1275,267,1074,197,1132,917,1776,795,196,69.6,1.747
Combat Arms,Army National Guard,Male,1462,1530,1192,1322,277,1185,199,1291,963,1809,1143,299,113.7,1.779
Combat Arms,Army National Guard,Male,1339,1392,910,1175,239,986,174,1046,891,1652,778,191,58.4,1.629
Combat Arms,Army National Guard,Male,1346,1434,998,1211,261,1047,176,1124,898,1722,818,204,72,1.656
Combat Arms,Army National Guard,Male,1439,1520,1145,1283,278,1167,202,1235,918,1898,1054,264,100.9,1.749
Combat Arms,Army National Guard,Male,1532,1609,961,1372,280,1172,190,1129,993,1846,862,218,81.6,1.858
Combat Arms,Army National Guard,Male,1453,1534,1120,1280,258,1160,205,1227,935,1817,1003,259,92.1,1.769
Combat Arms,Army National Guard,Male,1532,1594,1083,1349,278,1157,200,1245,981,1954,972,227,90.7,1.837
Combat Arms,Army National Guard,Male,1375,1455,1062,1239,269,1090,183,1195,882,1739,914,219,81.3,1.691
Combat Arms,Army National Guard,Male,1446,1527,1058,1276,277,1147,198,1168,947,1759,1094,299,91.4,1.775
Combat Arms,Army National Guard,Male,1426,1518,1067,1277,275,1122,191,1172,884,1781,1004,258,91.8,1.743
Combat Arms,Army National Guard,Male,1422,1490,1127,1258,268,1100,195,1245,917,1829,1026,266,95.7,1.721
Combat Arms,Army National Guard,Male,1333,1410,985,1180,247,1025,177,1092,863,1663,811,194,67.5,1.629
Combat Arms,Army National Guard,Male,1378,1449,1044,1213,261,1055,185,1145,868,1707,948,234,75.2,1.672
Combat Arms,Army National Guard,Male,1349,1419,1025,1227,260,1086,194,1150,844,1720,958,264,81.4,1.659
Combat Arms,Army National Guard,Male,1550,1627,939,1400,288,1235,204,1110,947,1954,853,213,77.1,1.896
Combat Arms,Army National Guard,Male,1438,1502,1005,1279,279,1132,205,1130,881,1869,882,222,77.4,1.73
Combat Arms,Army National Guard,Male,1346,1456,974,1215,270,1058,186,1146,872,1756,800,210,71.2,1.684
Combat Arms,Army National Guard,Male,1428,1512,1082,1288,283,1146,192,1212,930,1812,870,215,84.4,1.757
Combat Arms,Army National Guard,Male,1466,1515,1179,1279,258,1139,179,1157,930,1710,1019,257,94.6,1.747
Combat Arms,Army National Guard,Male,1373,1432,967,1206,253,1054,181,1111,850,1678,829,212,67.4,1.646
Combat Arms,Army National Guard,Male,1410,1493,1051,1271,270,1134,196,1216,937,1863,982,246,89,1.744
Combat Arms,Army National Guard,Male,1460,1543,1082,1298,286,1165,205,1190,946,1840,919,226,90.2,1.798
Combat Arms,Army National Guard,Male,1589,1639,1313,1391,283,1255,194,1289,992,1890,1266,329,135.4,1.883
Combat Arms,Army National Guard,Male,1540,1598,1162,1361,287,1213,194,1221,945,1903,966,240,102,1.837
Combat Arms,Army National Guard,Male,1342,1428,928,1202,239,1012,173,1096,895,1702,857,218,64.6,1.663
Combat Arms,Army National Guard,Male,1509,1584,1007,1352,285,1141,204,1171,972,1912,863,202,83.1,1.832
Combat Arms,Army National Guard,Male,1511,1601,1074,1353,272,1174,194,1190,978,1880,926,230,88.8,1.845
Combat Service Support,Army National Guard,Male,1418,1522,1069,1261,263,1108,201,1249,942,1890,985,248,85,1.754
Combat Arms,Army National Guard,Male,1525,1610,1081,1387,276,1154,196,1231,999,1879,849,207,87,1.867
Combat Service Support,Army National Guard,Male,1447,1571,1162,1307,274,1160,197,1247,966,1898,970,232,103,1.819
Combat Arms,Army National Guard,Male,1459,1536,1055,1314,276,1188,195,1185,916,1811,1019,274,90.9,1.771
Combat Arms,Army National Guard,Male,1498,1578,1004,1332,281,1178,204,1091,883,1907,862,209,69.1,1.814
Combat Arms,Army National Guard,Male,1468,1539,994,1321,266,1114,190,1185,940,1840,854,207,77.8,1.79
Combat Arms,Army National Guard,Male,1495,1571,974,1347,261,1162,195,1127,945,1851,891,219,77.8,1.823
Combat Arms,Army National Guard,Male,1474,1565,1034,1311,270,1190,189,1173,932,1817,940,238,86.6,1.807
Combat Service Support,Army National Guard,Male,1537,1625,1085,1396,300,1212,218,1233,940,1982,1038,271,100.1,1.871
Combat Arms,Army National Guard,Male,1329,1376,952,1182,244,1016,177,1117,882,1636,757,195,62,1.645
Combat Arms,Army National Guard,Male,1420,1518,934,1306,288,1152,214,1133,873,1909,752,201,69.2,1.762
Combat Arms,Army National Guard,Male,1406,1505,938,1296,277,1084,194,1083,901,1794,723,195,66,1.735
Combat Arms,Army National Guard,Male,1484,1563,1214,1319,289,1209,198,1285,894,1930,1108,307,112.9,1.797
Combat Arms,Army National Guard,Male,1440,1506,1024,1277,283,1133,190,1216,861,1874,792,217,79.7,1.751
Combat Arms,Army National Guard,Male,1411,1501,969,1276,276,1106,196,1157,897,1816,798,200,73.2,1.745
Combat Arms,Army National Guard,Male,1487,1548,977,1332,288,1191,204,1107,852,1865,879,230,75.1,1.778
Combat Arms,Army National Guard,Male,1398,1463,964,1269,274,1081,198,1114,900,1830,851,225,71.3,1.723
Combat Arms,Army National Guard,Male,1395,1465,1156,1245,266,1093,195,1272,882,1792,1043,258,91.2,1.692
Combat Arms,Army National Guard,Male,1423,1499,1100,1286,287,1138,211,1277,892,1985,926,241,93.2,1.749
Combat Arms,Army National Guard,Male,1392,1480,1012,1239,286,1117,206,1230,876,1883,886,211,76.6,1.725
Combat Arms,Army National Guard,Male,1443,1518,994,1298,273,1120,205,1163,900,1925,835,217,77.1,1.777
Combat Arms,Army National Guard,Male,1389,1493,1016,1234,293,1108,197,1207,846,1854,844,202,79.4,1.728
Combat Arms,Army National Guard,Male,1356,1425,1061,1210,269,1071,187,1211,873,1777,936,222,78.9,1.658
Combat Arms,Army National Guard,Male,1346,1405,1031,1203,252,1082,178,1177,898,1696,916,227,76.1,1.656
Combat Support,Army National Guard,Male,1389,1453,1036,1250,270,1073,195,1148,884,1789,866,212,75.3,1.698
Combat Arms,Army National Guard,Male,1466,1534,1183,1335,274,1138,191,1266,910,1794,1051,276,98.1,1.765
Combat Arms,Army National Guard,Male,1415,1454,1044,1267,265,1134,189,1206,873,1842,967,264,85.8,1.71
Combat Arms,Army National Guard,Male,1444,1503,1084,1288,257,1131,186,1209,942,1814,952,240,86.6,1.766
Combat Arms,Army National Guard,Male,1450,1511,1222,1278,268,1162,183,1249,902,1817,1088,280,101,1.743
Combat Arms,Army National Guard,Male,1436,1515,1214,1274,280,1135,193,1295,939,1787,1270,335,124,1.744
Combat Service Support,Army National Guard,Male,1502,1541,1144,1323,274,1173,186,1205,939,1829,1105,294,101.4,1.805
Combat Support,Army National Guard,Male,1479,1544,1197,1300,300,1154,204,1329,930,1902,1104,284,113.8,1.783
Combat Arms,Army National Guard,Male,1390,1451,1104,1231,273,1110,196,1152,888,1764,1066,288,89.8,1.701
Combat Arms,Army National Guard,Male,1614,1691,1143,1448,312,1247,223,1326,1000,2043,1086,275,117.8,1.955
Combat Service Support,Army National Guard,Male,1494,1545,1288,1342,285,1165,201,1345,968,1920,1210,309,126.3,1.823
Combat Arms,Army National Guard,Male,1500,1549,1161,1342,281,1177,193,1261,967,1865,1094,275,105.4,1.816
Combat Arms,Army National Guard,Male,1428,1497,949,1268,274,1120,201,1159,938,1816,866,215,72.7,1.762
Combat Arms,Army National Guard,Male,1296,1374,936,1185,255,1032,170,1126,860,1677,816,208,66,1.619
Combat Arms,Army National Guard,Male,1335,1379,982,1176,249,1055,180,1125,885,1606,981,260,74.6,1.614
Combat Arms,Army National Guard,Male,1349,1416,1012,1201,256,1092,185,1140,850,1777,892,224,71.3,1.654
Combat Arms,Army National Guard,Male,1465,1548,1039,1322,276,1130,193,1169,924,1800,960,249,83.8,1.791
Combat Arms,Army National Guard,Male,1441,1502,937,1263,259,1089,188,1103,893,1772,886,211,70.8,1.737
Combat Arms,Army National Guard,Male,1391,1451,1137,1243,268,1095,190,1252,872,1806,1011,273,90.6,1.694
Combat Arms,Army National Guard,Male,1454,1532,982,1302,285,1111,204,1195,924,1852,754,194,75.4,1.774
Combat Arms,Army National Guard,Male,1504,1550,1152,1331,278,1180,201,1217,922,1853,1034,282,93,1.798
Combat Arms,Regular Army,Male,1500,1580,1228,1339,282,1163,200,1300,946,1874,1065,287,111.1,1.834
Combat Arms,Regular Army,Male,1500,1602,1027,1376,300,1180,206,1225,960,2005,859,216,89.5,1.86
Combat Arms,Regular Army,Male,1351,1443,978,1202,251,1023,184,1072,890,1706,891,217,69.4,1.664
Combat Arms,Regular Army,Male,1443,1558,1152,1317,272,1176,202,1300,940,1934,931,211,93.5,1.803
Combat Arms,Regular Army,Male,1462,1535,983,1330,260,1160,190,1121,925,1823,832,201,68,1.774
Combat Service Support,Regular Army,Male,1407,1512,1047,1269,264,1171,188,1203,925,1832,1061,261,94.2,1.748
Combat Arms,Regular Army,Male,1501,1589,1091,1359,282,1186,198,1203,978,1931,859,212,89.6,1.859
Combat Arms,Regular Army,Male,1355,1435,1073,1209,261,1093,183,1205,887,1827,902,219,76.2,1.655
Combat Service Support,Regular Army,Male,1333,1404,1062,1188,270,1097,196,1192,823,1881,901,219,79.9,1.634
Combat Arms,Regular Army,Male,1445,1539,1174,1249,288,1205,198,1243,928,1935,1083,258,109.6,1.774
Combat Service Support,Regular Army,Male,1434,1526,1112,1280,272,1135,192,1185,924,1903,1071,270,97.6,1.762
Combat Arms,Regular Army,Male,1449,1526,1066,1330,284,1229,200,1215,882,1901,910,231,89,1.757
Combat Arms,Regular Army,Male,1453,1541,986,1308,277,1154,197,1155,903,1928,840,211,76.2,1.785
Combat Arms,Regular Army,Male,1441,1504,986,1291,270,1143,188,1155,918,1824,785,198,75.6,1.746
Combat Arms,Regular Army,Male,1300,1375,998,1181,254,1064,176,1085,869,1691,864,220,71.7,1.622
Combat Arms,Regular Army,Male,1419,1484,1056,1257,260,1080,193,1175,890,1810,940,224,82.2,1.712
Combat Service Support,Regular Army,Male,1370,1439,1112,1237,267,1102,191,1232,876,1763,1047,282,95.1,1.657
Combat Service Support,Regular Army,Male,1459,1540,1042,1314,287,1131,208,1194,921,1911,902,227,86.7,1.784
Combat Arms,Regular Army,Male,1432,1506,1017,1286,284,1145,194,1212,944,1845,825,196,76.1,1.75
Combat Service Support,Regular Army,Male,1417,1512,996,1270,274,1145,200,1143,933,1924,896,202,77.2,1.76
Combat Arms,Regular Army,Male,1480,1562,1147,1296,270,1214,190,1185,921,1865,972,239,94.1,1.79
Combat Service Support,Regular Army,Male,1427,1506,959,1285,260,1159,186,1135,889,1826,852,204,70.8,1.721
Combat Service Support,Regular Army,Male,1469,1553,1080,1317,289,1135,205,1220,968,1908,955,227,92.2,1.82
Combat Service Support,Regular Army,Male,1512,1562,1201,1346,295,1195,200,1210,937,1864,1144,299,109.6,1.809
Combat Service Support,Regular Army,Male,1390,1479,947,1270,273,1069,197,1132,945,1867,737,191,66.8,1.749
Combat Service Support,Regular Army,Male,1444,1549,1139,1324,277,1241,198,1266,879,1936,1144,309,110.3,1.771
Combat Arms,Regular Army,Male,1414,1493,1084,1273,281,1130,208,1192,883,1859,920,226,89.7,1.707
Combat Arms,Regular Army,Male,1343,1396,953,1206,253,1076,175,1085,875,1678,815,192,65.5,1.622
Combat Arms,Regular Army,Male,1376,1465,907,1279,263,1111,190,1115,906,1875,731,168,63,1.714
Combat Arms,Regular Army,Male,1446,1512,975,1305,267,1143,195,1137,918,1831,862,207,77,1.739
Combat Arms,Regular Army,Male,1491,1568,1133,1344,272,1204,190,1239,924,1895,968,242,95.1,1.803
Combat Service Support,Regular Army,Male,1475,1553,944,1322,271,1145,197,1114,934,1913,837,204,69.6,1.801
Combat Service Support,Regular Army,Male,1483,1563,1115,1330,286,1165,195,1215,965,1996,937,221,94.1,1.827
Combat Arms,Regular Army,Male,1434,1517,932,1315,274,1114,196,1118,907,1883,726,173,64.4,1.75
Combat Arms,Regular Army,Male,1510,1594,1164,1340,300,1192,210,1285,953,2015,956,225,101.2,1.844
Combat Service Support,Regular Army,Male,1488,1577,920,1369,285,1190,197,1112,939,1956,811,204,76.5,1.846
Combat Arms,Regular Army,Male,1522,1598,1046,1390,293,1237,202,1173,947,1930,925,233,90.1,1.854
Combat Arms,Regular Army,Male,1301,1372,1017,1170,255,1042,183,1117,881,1675,798,188,68.5,1.604
Combat Arms,Regular Army,Male,1365,1439,907,1232,251,1099,179,1058,897,1783,744,196,60.7,1.687
Combat Arms,Regular Army,Male,1358,1434,1030,1236,254,1111,188,1135,867,1766,910,233,70.2,1.659
Combat Service Support,Regular Army,Male,1416,1501,918,1270,271,1094,198,1032,886,1863,770,199,59.5,1.736
Combat Service Support,Regular Army,Male,1398,1474,989,1261,262,1097,183,1114,938,1764,787,181,70.5,1.713
Combat Arms,Regular Army,Male,1369,1437,973,1249,267,1074,186,1130,885,1833,779,196,70.4,1.682
Combat Arms,Regular Army,Male,1424,1494,1083,1279,272,1147,195,1172,885,1857,969,238,89.4,1.729
Combat Arms,Regular Army,Male,1349,1427,1058,1216,258,1039,184,1126,891,1750,888,200,80.4,1.662
Combat Service Support,Regular Army,Male,1450,1528,1184,1288,274,1220,196,1242,912,1890,1029,241,92.4,1.766
Combat Arms,Regular Army,Male,1424,1483,1123,1286,276,1188,192,1256,849,1887,1017,256,97.8,1.692
Combat Arms,Regular Army,Male,1463,1548,1034,1326,264,1218,194,1170,941,1859,953,240,86.7,1.79
Combat Arms,Regular Army,Male,1425,1494,1000,1304,264,1190,197,1125,873,1896,816,192,77.5,1.738
Combat Service Support,Regular Army,Male,1324,1398,1066,1184,257,1066,176,1178,854,1770,980,265,76,1.602
Combat Arms,Regular Army,Male,1516,1581,1058,1372,287,1175,202,1172,918,1921,896,219,84.4,1.839
Combat Arms,Regular Army,Male,1468,1547,1054,1309,276,1201,196,1208,907,1853,897,217,87.2,1.794
Combat Arms,Regular Army,Male,1389,1467,1116,1267,259,1125,183,1219,935,1772,1000,252,90.7,1.704
Combat Arms,Regular Army,Male,1527,1607,1002,1335,271,1241,194,1190,943,1935,880,211,84.8,1.845
Combat Support,Regular Army,Male,1520,1562,1131,1318,285,1224,208,1204,890,1950,1090,269,101.7,1.796
Combat Arms,Regular Army,Male,1360,1420,1091,1237,241,1059,164,1140,885,1665,955,252,82.9,1.64
Combat Arms,Regular Army,Male,1444,1517,1102,1287,281,1173,198,1212,866,1929,946,251,84,1.748
Combat Arms,Regular Army,Male,1486,1540,1079,1329,277,1192,205,1203,925,1876,978,247,95.7,1.799
Combat Arms,Army Reserve,Male,1634,1687,1188,1451,294,1252,215,1298,1025,2048,1076,288,120.5,1.97
Combat Arms,Regular Army,Male,1417,1502,998,1268,253,1153,193,1151,877,1822,933,237,78.1,1.717
Combat Arms,Regular Army,Male,1383,1455,894,1253,271,1086,177,1049,907,1726,732,182,63.9,1.697
Combat Arms,Regular Army,Male,1296,1377,1139,1146,262,1114,177,1202,871,1739,1065,268,85.5,1.604
Combat Arms,Regular Army,Male,1551,1640,1198,1406,297,1312,218,1296,910,2035,1234,331,130.1,1.856
Combat Arms,Regular Army,Male,1312,1395,978,1179,254,1107,175,1114,825,1705,857,217,69.8,1.611
Combat Arms,Regular Army,Male,1428,1498,1140,1279,264,1161,200,1271,881,1892,1030,260,99.2,1.727
Combat Arms,Regular Army,Male,1425,1497,1159,1283,277,1172,191,1280,910,1778,1076,299,113,1.728
